,VideoID,Date/Time,Title,Description,Tags,Duration,Definition,Caption,Views,Likes,Comments
24,auZ3meqfIM8,2024-04-21T12:37:43Z,How to Deal With the Fear of Never Finding Your Person,"►► Want to Make 2024 The Year You Find Love?
Join My Free Virtual Event Find Your Person on May 4. . .
→ http://www.LoveLifeBook.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new love life advice for you every weekend.

▼
I’ve been asked this question several times a week for the last 10+ years. You may feel SO ready to share your life with someone . . . only to have had dates that fizzled out or incompatible relationships . . . or perhaps you’ve remained single with no such person on the horizon. It can even begin to feel like that’s the way it will always be.
 
If you’re working through feelings of longing, loneliness, or sadness—or just want to feel more excited about dating—in today’s new video, I share 3 tools that will help you effectively manage those difficult emotions, and give you real hope for the future.

►► Pre-Order My New Book, ""Love Life"" at → http://www.LoveLifeBook.com

►► FREE Video Training: “Dating With Results” → http://www.DatingWithResults.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → https://www.matthewhussey.com/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Instagram → https://www.instagram.com/thematthewhussey

Twitter → https://twitter.com/matthewhussey

▼ Chapters ▼
0:00 – 2:32 – What If It Never Happens for Me?
2:32 – 4:20 – Dealing With Chronic Pain 
4:20 – 5:16 – The Desire to Find Another Person
5:16 – 8:57 – #1 Everything Changes 
8:57 – 11:28 – #2 Surrender
11:28 – 13:57 – “Happy Enough”
13:57 – 16:12 – #3 Pay Attention to the Modulations in Your Pain
16:12 – 17:51 – Find Your Person
17:51 – 19:02 – Love Life!","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT19M3S,hd,false,49689,2310,266
25,pROjRDs2TlU,2024-04-19T22:00:27Z,Ever Doubted Your Self-Worth? This Is for You...,"Never forget that YOU are the single greatest asset of your own life. 

But if fully embracing this truth is challenging, and you want help connecting with your self-worth, then join me on my upcoming Retreat this year from September 9 - 15.

Over 6 empowering days together, I'll personally guide you through your journey to redefine the relationship you have with yourself at its core. 

Just head to MHRetreat.com to learn more about securing your place

#MatthewHussey #DatingAdvice #RelationshipAdvice #shorts","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT43S,hd,false,24497,1684,9
26,CqUVDeYSF5s,2024-04-19T20:22:47Z,Should You Trust Your Instincts in Love?,"►► Ready to Map Your Path to Make Finding Love Inevitable in 2024?
Join My FREE Virtual Event ""Find Your Person"" LIVE on May 4 to Learn How. . . 
Reserve Your Spot Now at. . . 
→ http://www.LoveLifeBook.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new love life advice for you every weekend.

►► Pre-Order My New Book, ""Love Life"" at → http://www.LoveLifeBook.com

►► FREE Video Training: “Dating With Results” → http://www.DatingWithResults.com

▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → https://www.matthewhussey.com/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Instagram → https://www.instagram.com/thematthewhussey

Twitter → https://twitter.com/matthewhussey

▼ Connect with Audrey ▼

Instagram → https://bit.ly/AudreyHusseyIG","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT28M32S,hd,false,42648,1333,122
27,GyMmQsGgqr4,2024-04-17T20:45:00Z,How to Find Love With Anxious Attachment,"►► Want to Make 2024 the Year You Find Love?
Join My FREE Virtual Event Called Find Your Person LIVE on May 4
Reserve Your Spot Now by Going to. . .
→ http://www.LoveLifeBook.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new love life advice for you every weekend.

►► Pre-Order My New Book, ""Love Life"" at → http://www.LoveLifeBook.com

►► FREE Video Training: “Dating With Results” → http://www.DatingWithResults.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → https://www.matthewhussey.com/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Instagram → https://www.instagram.com/thematthewhussey

Twitter → https://twitter.com/matthewhussey

▼ Connect with Mark ▼

Instagram → https://www.instagram.com/createthelove/

Instagram → https://www.instagram.com/createthelove/

Website → https://markgroves.com

Youtube → https://www.youtube.com/channel/UClgLCOnztdrdu6qAOH-PVdA

▼ Connect with Audrey ▼

Instagram → https://bit.ly/AudreyHusseyIG","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT50M9S,hd,false,29513,1148,75
28,E3xUfFMCPpk,2024-04-16T19:05:41Z,Let's Talk LIVE About Emotional Unavailability in Dating,"Pre-Order your copy of my new book, Love Life at https://LoveLifeBook.com

Secure your copy before April 23rd to redeem your bonus package (plus be entered into my exclusive giveaway where you could win a ticket to my in-person retreat and much, much more!).",[],PT35M46S,hd,false,23076,787,138
29,ChzcXB-P_bA,2024-04-15T18:10:28Z,I Wish I Knew THIS When I Was Dating...,"You know those moments where you look back and think, “I wish I’d known then what I know now”? Hopefully you can learn from my mistakes in my 20s and 30s to save yourself extra time (and heartache)!
 
If you’ve ever found yourself giving more than the other person in your relationship, felt heartbroken that someone doesn’t like you back, or chased the wrong person, you can’t miss this (Full video on my channel)

#Shorts #MatthewHussey #DatingAdvice #RelationshipAdvice","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT59S,hd,false,82244,7334,89
30,LPvuuVgqLsc,2024-04-14T11:00:22Z,7 Things I Wish I Knew When I Was Dating,"►► Pre-Order Love Life Now For a Chance to Win
Once in a Lifetime Prizes in the Love Life Giveaway at. . .
→ http://www.LoveLifeBook.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new love life advice for you every weekend.

▼
You know those moments where you look back and think, “I wish I’d known then what I know now”? Well, in today’s new video, I share the 7 things I wish I knew back when I was dating. Hopefully you can learn from my mistakes in my 20s and 30s to save yourself extra time (and heartache)!
 
If you’ve ever found yourself giving more than the other person in your relationship, felt heartbroken that someone doesn’t like you back, or chased the wrong person, you can’t miss this! 


►► Pre-Order My New Book, ""Love Life"" at → http://www.LoveLifeBook.com

►► FREE Video Training: “Dating With Results” → http://www.DatingWithResults.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → https://www.matthewhussey.com/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Instagram → https://www.instagram.com/thematthewhussey

Twitter → https://twitter.com/matthewhussey

▼ Chapters ▼

0:00 – 1:47 – Exclusive Giveaway
1:47 – 3:35 – #1 You Are Not for Everyone . . . and That’s OK
3:35 – 5:39 – #2 What We Want vs. What We Need
5:39 – 7:43 – #3 “Hard to Get” Doesn’t Mean “Great to Keep”
7:43 – 9:53 – #4 Intention Is Everything
9:53 – 12:31 – #5 Get Out of the Middle
12:31 – 14:50 – #6 Never Abandon Yourself
14:50 – 17:40 – #7 Right Doesn’t Mean Easy
17:40 – 18:33 – “Love Life” Is Nearly Here!","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT18M34S,hd,false,74293,3042,167
31,7XnT4l0msj4,2024-04-12T15:00:05Z,THIS is What Makes Someone Value You,"What makes someone value us is when they realise that being with us is not a given, but something they have to show up to deserve ❤️ Do you agree? Tell me in the comments! 

#MatthewHussey #DatingAdvice #RelationshipAdvice #Shorts","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT18S,hd,false,211165,15599,152
32,gqhqYvRZawo,2024-04-11T17:00:31Z,Feel Confident in 10 Minutes,"►► Want the Chance to Win a 1:1 with Matthew, a Ticket to Our 2024 Live Retreat in Florida and SO Much More?
Pre-Order Your Copy of Love Life Before April 23rd by Heading to. . .
→ http://www.LoveLifeBook.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new love life advice for you every weekend.

►► Pre-Order My New Book, ""Love Life"" at → http://www.LoveLifeBook.com

►► FREE Video Training: “Dating With Results” → http://www.DatingWithResults.com

▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → https://www.matthewhussey.com/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Instagram → https://www.instagram.com/thematthewhussey

Twitter → https://twitter.com/matthewhussey

▼ Connect with Audrey ▼

Instagram → https://bit.ly/AudreyHusseyIG","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT11M7S,hd,false,26064,1209,75
33,hruCvah4G0U,2024-04-10T18:06:53Z,THIS Is a Common Tactic Used to Avoid Commitment,"►► Get Your Free Ticket to Find Your Person LIVE on May 4
PLUS a Chance to Win a 1:1 with Matthew & SO Much More!
Pre-Order Your Copy of Love Life Before April 23 to Enter the Love Life Giveaway.
Learn More At. . .
→ http://www.LoveLifeBook.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new love life advice for you every weekend.

►► Pre-Order My New Book, ""Love Life"" at → http://www.LoveLifeBook.com

►► FREE Video Training: “Dating With Results” → http://www.DatingWithResults.com

▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → https://www.matthewhussey.com/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Instagram → https://www.instagram.com/thematthewhussey

Twitter → https://twitter.com/matthewhussey

▼ Connect with Audrey ▼

Instagram → https://bit.ly/AudreyHusseyIG","['Matthew Hussey', 'Matt Hussey', 'Get The Guy', 'How to Get the Guy', 'Dating Advice for Women', 'attract men', 'keep your man', 'dating coach', 'relationship coach', 'relationship tips', 'what men want', 'make him like you', 'make him love you', 'how to talk to men', 'how to attract men', 'meet men', 'get the guy', 'tips for women', 'flirting tips', 'texting', 'calling', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt']",PT36M2S,hd,false,60704,2067,206
